Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
12940,MD,Electric Vehicle (EV) Charging Station Rebate and Time-Of-Use (TOU) Rate – Delmarva Power,"Delmarva Power offers residential customers a rebate of up to 50% of the
cost to purchase and install an eligible Level 2 EV charging station
through the Plug-In Vehicle (PIV) Managed Charger Program. Delmarva
Power also offers a TOU rate to residential customers who own an EV.
Customers that participate in the PIV Managed Charger Program are
automatically enrolled in the EV TOU rate. A maximum of 100 customers
may participate in the PIV Managed Charger Program and applications are
reviewed on a first-come, first-served basis. Additional terms and
conditions apply. For more information, including qualifying Level 2 EV
chargers and how to apply, see the Delmarva Power [PIV Managed Charger
Program](https://www.delmarva.com/SmartEnergy/InnovationTechnology/Pages/PIVManagedChargerProgram.aspx)
website.
",,,false,48,Utility/Private Incentives,"",2022-06-13 12:58:56 UTC,,,,"",ELEC|PHEV,RBATE|TOU,"",IND,""
12962,NM,Residential Electric Vehicle (EV) Charging Station Program  – Xcel Energy,"The Xcel Energy EV Accelerate at Home program provides residential
customers with a Level 2 EV charging station for a flat monthly fee. The
fee covers EV charging station installation and maintenance by an Xcel
Energy approved electrician. For more information, see the Xcel Energy
[Driving Toward an Electric
Future](https://nm.my.xcelenergy.com/s/our-commitment/ev-vision)
website.
",,,false,35,Utility/Private Incentives,"",2022-06-14 14:56:41 UTC,,,,"",ELEC|PHEV,LOANS|OTHER,"",IND,""
12966,NM,Electric Vehicle (EV) Charging Station Rebate and Time-Of-Use (TOU) Credit – Xcel Energy ,"Xcel Energy offers residential customers enrolled in a time-of-use rate
a rebate of up to \$500 for the installation of a dedicated electrical
circuit to support a Level 2 EV charging station. Income-eligible
applicants may receive a rebate of up to \$2,500. Customers who charge
EVs during off-peak periods are eligible for an annual credit of \$50.
For more information see the Xcel Energy [Driving Toward an Electric
Future](https://nm.my.xcelenergy.com/s/our-commitment/ev-vision)
website.
",,,false,40,Utility/Private Incentives,"",2022-06-14 15:04:07 UTC,,,,"",ELEC|PHEV,OTHER,"",IND,""
12967,KS,Electric Vehicle (EV) Charging Station Rebate and Time-Of-Use (TOU) Rate – Evergy,"Evergy offers residential customers a \$250 rebate for the purchase of a
Level 2 EV Charger. Evergy offers an additional \$250 rebate when
customers sign up for an EV TOU rate. To receive the additional rebate,
Kansas Central region customers must enroll in either the EV Plan or the
TOU Plan rate, and Kansas Metro region customers must enroll in the TOU
Plan rate. For more information, including TOU rate option details, see
the Evergy [EV Charging
Rebate](https://www.evergy.com/ways-to-save/discounts-link/ev-charging)
website.
",,,false,10,Utility/Private Incentives,"",2022-06-14 17:14:18 UTC,,,,"",ELEC|PHEV,RBATE|TOU,"",STATION|IND,""
12994,MI,Electric Vehicle (EV) and EV Charging Station Rebate – Great Lakes Energy (GLE),"GLE offers a \$500 rebate to customers who purchase and install a Level
2 EV charging station. Customers who also purchase or lease a new EV are
eligible for a rebate of \$1,000. For more information, including
application materials, see the GLE [Energy
Wise](https://www.gtlakes.com/energy-wise/) website.
",,,false,65,Utility/Private Incentives,"",2022-07-10 20:18:52 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
13004,MO,Electric Vehicle (EV) Charging Station Rebate – Kirkwood Electric,"Kirkwood Electric offers residential and business customers a \$300
rebate for the installation of a Level 2 EV charging station. Applicants
are limited to one rebate per location annually. For more information,
see the [Kirkwood Electric Energy
Efficiency](https://www.kirkwoodelectric.org/residential/energy-efficiency)
website.
",,,false,35,Utility/Private Incentives,"",2022-08-08 14:03:10 UTC,,,,"",ELEC|PHEV,RBATE,"",FLEET|IND,""
13007,AZ,Residential Electric Vehicle (EV) Charging Station Rebate - Salt River Project (SRP),"SRP offers residential customers a \$250 rebate for the purchase of a
qualifying Level 2 EV charging station. A \$50 bill credit is available
for customers who join the SRP [EV
Community](https://www.srpnet.com/energy-savings-rebates/home/join-ev-community).
For more information, including eligibility requirements, see the SRP
[EV Benefits and
Savings](https://www.srpnet.com/energy-savings-rebates/home/ev-benefits-savings)
website.
",,,false,45,Utility/Private Incentives,"",2022-08-11 14:19:58 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
13009,CO,Electric Vehicle (EV) Charging Station Rebate and Time-Of-Use (TOU) Rate – Xcel Energy,"Xcel Energy offers residential customers a rebate of up to \$500 for the
purchase and installation of a qualified Level 2 EV charging station.
Income-qualified residents may receive up to \$1,300. Income-qualified
residents are households with income levels below 60% of Colorado's
median income, 200% of the relevant federal poverty level, or 80% of the
area median income. To be eligible, customers must also enroll in a TOU
rate. For more information, see the Xcel Energy [EV Charger and Wiring
Rebate](https://ev.xcelenergy.com/home-wiring-rebate) website.
",,,false,102,Utility/Private Incentives,"",,,,,"",ELEC|PHEV,RBATE|TOU,"",IND,""
13010,CO,Electric Vehicle (EV) Charging Station Program – Xcel Energy,"The Xcel Energy EV Accelerate at Home program provides residential
customers with a Level 2 EV charging station for a monthly fee. The fee
includes EV charging station installation and maintenance by an Xcel
Energy electrician. For more information, see the Xcel Energy [Driving
Toward an Electric
Future](https://nm.my.xcelenergy.com/s/our-commitment/ev-vision)
website.
",,,false,104,Utility/Private Incentives,"",,,,,"",ELEC|PHEV,RBATE|TOU,"",IND,""
13016,AZ,Electric Vehicle (EV) Charging Station Rebate - Arizona Public Service Company (APS),"APS offers residential customers a \$250 rebate for the purchase of a
qualifying Level 2 EV charging station. Additionally, customers who
enroll in the APS Smart Charge Program may earn an \$25 bill credit and
an additional \$5 annual credit. For more information, including
eligibility requirements, see the APS [EV Smart Charger
Rebate](https://www.aps.com/en/Residential/Save-Money-and-Energy/Your-Energy-Your-Options/Rebates/EV-Smart-Charger-Rebate)
and [SmartCharge](https://www.smartevrewards.com/aps/) websites.
",,,false,42,Utility/Private Incentives,"",2022-08-11 23:14:10 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
13017,AZ,Electric Vehicle (EV) Charging Station Rebate - Mohave Electric Cooperative (MEH),"MEH offers residential and commercial customers rebates for the purchase
of networked Level 2 or direct current fast charging (DCFC) stations.
Residential and commercial customers are eligible for rebates of \$1,000
and \$2,750, respectively. For more information, see the MEH [EV
Charging
Rebate](https://www.mohaveelectric.com/energy-solutions/rebates/mohave-charged-rebates/)
website.
",,,false,70,Utility/Private Incentives,"",2022-08-11 23:41:05 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|FLEET|IND,""
13038,US,Pre-Owned Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,"Beginning January 1, 2023, the Clean Vehicle Credit provides a tax
credit of up to \$4,000 for the purchase of a pre-owned EV or FCEV.
Eligible vehicles must be of a model year at least two years prior to
the year of purchase and may not have a purchase price above \$25,000.
Individuals with a gross annual income below the following thresholds
are eligible for the tax credit:

-   \$150,000 for joint filers

-   \$112,500 for head-of-household filers

-   \$75,000 for single filers

Only one tax credit may be claimed per vehicle. Individuals may not
claim more than one pre-owned vehicle tax credit in a three-year period.

(Reference [Public Law
117-169](https://www.congress.gov/public-laws/117th-congress))
",2022-08-16 00:00:00 UTC,,false,,Incentives,U.S. Internal Revenue Service,2022-09-07 13:11:45 UTC,,,,"",ELEC|HY|PHEV,TAX,"",IND,https://www.congress.gov/public-laws/117th-congress
13041,VT,Pre-Owned Electric Vehicle (EV) Incentives – Burlington Electric Department (BED),"BED offers customers low- or no-interest loans for the purchase of a
pre-owned EV. Eligible customers may also apply for a rebate of \$1,300
rebate for the purchase of a pre-owned EV or plug-in hybrid electric
vehicle (PHEV), with an additional \$200 available for moderate income
customers. Eligible vehicles must have a manufacturer's suggested retail
price less than or equal to \$60,000. Additional terms and conditions
apply. For more information, including income eligibility, see the BED
[EVs](https://www.burlingtonelectric.com/ev#financing) website.
",,,false,19,Utility/Private Incentives,"",2022-09-09 22:22:35 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
13051,NJ,Residential Electric Vehicle (EV) Charging Station Rebates - Jersey Central Power & Light,"Jersey Central Power & Light (JCP&L) offers rebates of up to \$5,500 to
residential customers for the installation of make-ready Level 2 EV
charging stations. Residential customers may also receive bill credits
for charging during off-peak hours. For more information, including
eligibility requirements, see the JCP&L [EV Driven
Program](https://www.firstenergycorp.com/help/saving_energy/electric-vehicles/nj-ev/new-jersey-ev/jcpl-ev-driven-program.html)
website.
",,,false,23,Utility/Private Incentives,"",2022-09-13 22:25:19 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
13068,VA,Electric Vehicle (EV) Charging Station Rebate – Danville Utilities,"Danville Utilities offers residential customers a \$200 rebate for the
purchase and installation of a Level 2 EV charging station. Eligible
applicants must also be enrolled in a time-of-use rate. For more
information, including additional eligibility requirements, see the
Danville Utilities [EV
Chargers](https://danvilleutilities.com/resources/homesave/EV-chargers.html)
website.
",,,false,45,Utility/Private Incentives,"",2022-09-27 17:24:08 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
13071,CA,Electric Vehicle (EV) Charging Rate Incentive – Glendale Water and Power (GWP),"GWP offers a monthly incentive of \$8 for customers who charge their EV
during off-peak hours. Incentives are distributed annually. For more
information, see the GWP [Off-Peak EV Charging
Rebate](https://www.bringyourowncharger.com/gwp-home) website.
",,,false,205,Utility/Private Incentives,"",2022-10-14 01:33:51 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
13072,CA,Residential Electric Vehicle (EV) Charging Station Rebate – SMUD,"The Sacramento Municipal Utility District (SMUD) offers a rebate of up
to \$1,000 for the purchase and installation of a new Level 2 EV
charging station and associated electrical upgrades. For more
information, see the SMUD [Residential
EVs](https://www.smud.org/en/Going-Green/Electric-Vehicles/Residential)
website.
",,,false,205,Utility/Private Incentives,"",2022-10-14 01:35:19 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
13073,CA,Electric Vehicle (EV) Charging Station Rebates – Silicon Valley Power (SVP),"SVP offers rebates for the purchase and installation of Level 2 EV
charging stations to residential, multifamily, school, and nonprofit
customers. Rebates are available in the following amounts:

  Applicant Type         Maximum Rebate Amount
  ---------------------- -----------------------
  Residential            \$550
  Multifamily            \$3,000
  School and nonprofit   \$5,000

Charging stations must have Wi-Fi capabilities. Residential customers
may also receive a rebate of up to \$1,000 to upgrade their electric
panel to accommodate a Level 2 EV charger. Low-income residents may
receive increased rebate amounts. Additional terms and conditions apply.
For more information, see the SVP
[Rebates](https://www.siliconvalleypower.com/residents/rebates-6214)
website.
",,,false,175,Utility/Private Incentives,"",2022-10-14 01:42:27 UTC,,,,"",ELEC|PHEV,RBATE,"",MUD|OTHER|IND|TRANS,""
